RestaurantID,Restaurant Name,Address,Time,Price
1000,Bánh Cuốn & Bún Thịt Nướng Miền Nam - Cô Phương - Nguyễn An Ninh,"656 Nguyễn An Ninh, P. 8, Tp. Vũng Tàu, Vũng Tàu",,0 - 0
1001,Gong Cha - Trà & Cà Phê - Trần Phú,"10 Trần Phú, P. 1, Tp. Vũng Tàu, Vũng Tàu",,30.000 - 80.000
1002,Phúc Long Nguyễn Hữu Cảnh,"09 Nguyễn Hữu Cảnh, P. Thắng Nhất, Tp. Vũng Tàu, Vũng Tàu",,35.000 - 75.000
1003,,,,
1004,PhinHolic - Cà Phê & Trà - Bến Nghé,"65 Bến Nghé, P. Phú Hội, Tp. Huế, Huế",07:00 - 21:50,5.000 - 40.000
1005,,,,
1006,,,,
1007,LƯỜI COFFEE & TEA - 33 Nguyễn Huệ,"33 Nguyễn Huệ, P. Vĩnh Ninh, Tp. Huế, Huế",00:00 - 23:59,0 - 0
1008,A Đây Rồi,"1/11 Hồ Đắc Di, P. An Cựu, Tp. Huế, Huế",00:00 - 05:00 | 17:00 - 23:59,5.000 - 100.000
1009,,,,
1010,,,,
1011,"TaChi - Cafe, Trà & Nước Ép - 32 Lê Phụng Hiểu","32 Lê Phụng Hiểu, P. Đúc, Tp. Huế, Huế",15:00 - 21:00,0 - 0
1012,,,,
1013,Tiệm Trà Nại Chá - An Dương Vương,"83 An Dương Vương, P. An Đông, Tp. Huế, Huế",07:15 - 21:40,18.000 - 39.000
1014,52Hz Coffee & Tea - Nguyễn Thị Thanh,"17 Nguyễn Thị Thanh, P. Phú Thượng, Tp. Huế, Huế",07:00 - 23:00,0 - 0
1015,,,,
1016,,,,
1017,,,,
1018,,,,
1019,,,,
1020,,,,
1021,,,,
1022,Cơm Gà A Thiện 2 - Hồ Đắc Di,"83 Hồ Đắc Di, Tp. Huế, Huế",10:00 - 13:30 | 17:00 - 19:30,19.000 - 35.000
1023,Cơm Chiên Đông Phương - Hồ Đắc Di,"83 Hồ Đắc Di, Tp. Huế, Huế",10:00 - 13:00 | 17:00 - 19:30,6.000 - 100.000
1024,,,,
1025,Mỡ Minitea - Nguyễn Chí Thanh,"157 Nguyễn Chí Thanh, P. Phú Hậu, Tp. Huế, Huế",07:00 - 22:30,0 - 0
1026,,,,
1027,"Cà Phê Kem Bắp 3T - Cafe Muối & Matcha, Trà Sữa - 166 Phan Bội Châu","166 Phan Bội Châu, P. Phước Vĩnh, Tp. Huế, Huế",07:00 - 22:00,0 - 0
1028,Gà Rán Kúc Cu - 17 Hồ Đắc Di,"17 Hồ Đắc Di, P. An Cựu, Tp. Huế, Huế",17:00 - 21:00,0 - 0
1029,Doo Tokbokki - Bà Triệu,"3 Kiệt 116 Bà Triệu, Tổ 4, P. Phú Nhuận, Tp. Huế, Huế",07:30 - 21:00,5.000 - 65.000
1030,,,,
1031,,,,
1032,Alpha Go - Fast Food & More - Nguyễn Huệ,"138 Nguyễn Huệ, P. Phú Nhuận, Tp. Huế, Huế",09:00 - 21:00,7.000 - 15.000
1033,Ốc Ga,"2 Phan Chu Trinh, Tp. Huế, Huế",16:15 - 22:00,10.000 - 30.000
1034,"Highlands Coffee - Trà, Cà Phê & Bánh - Thạch Hãn","59 Thạch Hãn, P. Thuận Hoà, Tp. Huế, Huế",07:00 - 22:00,19.000 - 65.000
1035,Gà Rán & Burger Lotteria - Huế CoopMart,"6 Trần Hưng Đạo, P. Phú Hóa, Tp. Huế, Huế",08:30 - 21:30,30.000 - 88.000
1036,Pizza Hut - Go Huế,"174 Bà Triệu, P. Phú Nhuận, Tp. Huế, Huế",09:30 - 21:20,50.000 - 500.000
1037,Texas Chicken - AEON MALL Huế,"Tầng 3, TTTM AEON MALL Huế - Lô TM-DV7, Khu A, Khu Đô Thị An Vân Dương, P. An Đông, Tp. Huế, Huế",10:00 - 21:30,0 - 0
1038,Gong Cha - Trà & Cà Phê - Huế Plaza,"Gian Hàng Số T1-01 + T1-01T Tầng 01, Huế Plaza, 1 Nguyễn Huệ, P. Thuận Hòa, Tp. Huế, Huế",09:00 - 21:55,0 - 0
1039,KATINAT - 05 Lê Lợi (Huế),"05 Lê Lợi, P. Vĩnh Ninh, Tp. Huế, Huế",07:00 - 22:00,0 - 0
1040,Domino’s Pizza - Aeon Mall (Huế),"Lô số T321-b tại Tầng 3, TTTM AEON MALL Huế - Số 8 Đường Võ Nguyên Giáp, P. An Đông, Tp. Huế, Huế",10:00 - 21:45,0 - 0
1041,,,,
1042,,,,
1043,,,,0 - 0
1044,,,,
1045,,,,
1046,,,,
1047,Trà Sữa Tiger Sugar - Bà Triệu,"3/263 Bà Triệu, P. Phú Hội, Tp. Huế, Huế",,20.000 - 30.000
1048,Royal Tea - Trà Sữa Trân Châu - Bà Triệu,"3/263 Bà Triệu, P. Phú Hội, Tp. Huế, Huế",,20.000 - 30.000
1049,,,,
1050,Bola - Bông Lan Trứng Muối Và Chè Đà Nẵng - Bà Triệu,"3/263 Bà Triệu, P. Phú Hội, Tp. Huế, Huế",,15.000 - 35.000
1051,,,,
1052,"Tiệm Ăn Hanki Bbq - Gà Rán, Mỳ Cay & Cơm Trộn","35 Nguyễn Lương Bằng, P. Phú Nhuận, Tp. Huế, Huế",,12.000 - 100.000
1053,Bánh Tráng Trộn Amy - Nguyễn Tri Phương,"34 Nguyễn Tri Phương, P. Phú Nhuận, Tp. Huế, Huế",,6.000 - 40.000
1054,,,,
1055,Mỳ Cọng Lẩu Phố - Bà Triệu,"Sống Platform Huế, Bà Triệu, P. Phú Hội, Tp. Huế, Huế",,7.000 - 45.000
1056,1976 Cafe - Nguyễn Thị Minh Khai,"23 Nguyễn Thị Minh Khai, P. Phú Nhuận, Tp. Huế, Huế",,10.000 - 30.000
1057,,,,
1058,,,,
1059,Hải Đăng - Cơm Nhà - 53 Tùng Thiện Vương,"53 Tùng Thiện Vương, Tp. Huế, Huế",,0 - 0
1060,"Cơm Tấm, Cơm Chiên & Trái Cây Cắt Tony - Hồ Đắc Di","Vào 100m Kiệt 93 Hồ Đắc Di, P. An Cựu, Tp. Huế, Huế",,0 - 0
1061,,,,
1062,FUBA - Trà & Ăn Vặt - 252 Hùng Vương,"252 Hùng Vương, P. An Cựu, Tp. Huế, Huế",,0 - 0
1063,Trà Sữa Mixue - D1 Khu Dân Cư Việt Sing,"Đối Diện 35-06 Đường D1 Khu Dân Cư Việt Sing, Đường D1, KDC Việt Sing, P. An Phú, Thuận An, Bình Dương",09:00 - 22:00,0 - 0
1064,Kem Dairy Queen - Aeon Mall Bình Dương,"Tầng 2, TTTM Aeon Mall Bình Dương, 1 Đại Lộ Bình Dương, P. Thuận Giao, Thuận An, Bình Dương",10:00 - 20:30,9.000 - 80.000
1065,,,,
1066,GÀ RÁN KFC - Bến Cát - Mỹ Phước 1,"Thửa Đất Số 448 (Chợ), Khu Công Nghiệp Mỹ Phước 1, P. Thới Hòa, Bến Cát, Bình Dương",09:00 - 22:00,0 - 0
1067,Trà Sữa Sunday Basic - Võ Thành Long,"19 Võ Thành Long, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",07:45 - 22:45,12.000 - 27.000
1068,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Aeon Mall Bình Dương","G-26, Tầng Trệt AEON MALL Bình Dương,1 Đại Lộ Bình Dương, KP. Bình Giao, P. Thuận Giao, Thuận An, Bình Dương",10:00 - 21:00,150.000 - 300.000
1069,Trung Tâm Cơm Tấm 2,"897 Đường ĐT743C, Khu Phố Tân Long, P. Tân Đông Hiệp, Dĩ An, Bình Dương",07:00 - 20:15,0 - 0
1070,,,,
1071,Sữa Chua Trân Châu - Hạ Long Bay,"1 Đoàn Thị Kia, KP. Đông Chiêu, P. Tân Đông Hiệp, Dĩ An, Bình Dương",06:00 - 23:00,10.000 - 30.000
1072,Ben Tea - Trà Sữa - Đường DJ5,"Đối Diện Tiệm Điện Thoại Hùng Thúy, Ngã Tư Đường DJ5 Giao NJ17, Bến Cát, Bình Dương",15:00 - 22:00,0 - 0
1073,Quán Cơm Chay 708 - Thức Ăn Chay - 708 QL1K,"708 Quốc Lộ 1K, Khu Phố Nội Hoá 2, P. Bình An, Dĩ An, Bình Dương",06:00 - 13:30 | 16:00 - 19:00,0 - 0
1074,"Đồ Ăn Vặt Hoàng Hải - Bánh Mì Nướng, Bánh Tráng Trộn & Viên Chiên","504/5 Thuận An Hoà, Tổ 25, KP. 4, P. An Phú, Thuận An, Bình Dương",10:00 - 22:00,0 - 0
1075,,,,
1076,"Chuối Chiên Chờ Cô Minh - Lạp Xưởng Nướng Đá, Bánh Chị","315 Đường 30 Tháng 4, P. Phú Thọ, Thị xã Thủ Dầu Một, Bình Dương",,10.000 - 50.000
1077,CHỜ - HotDog & Tea - Lê Hồng Phong,"919 Lê Hồng Phong, P. Phú Thọ, Thị xã Thủ Dầu Một, Bình Dương",06:30 - 20:00,15.000 - 40.000
1078,,,,
1079,Cơm Tấm Phúc Lộc Thọ - 85 Nguyễn Trãi,"85 Nguyễn Trãi, Khu Phố Thắng Lợi 2, P. Dĩ An, Dĩ An, Bình Dương",06:30 - 21:30,0 - 0
1080,Gà Rán & Burger McDonald’s - Biconsi Yersin,"Tầng 1, Block B, Tòa Nhà Chung Cư Biconsi Phú Cường, 215A Yersin, P.Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 22:50,0 - 0
1081,,,,
1082,AZ - Trà sữa & Chè Khúc Bạch - KTX Khu B,"179 Lương Đình Của, P. Đông Hòa, Dĩ An, Bình Dương",08:30 - 22:45,2.000 - 35.000
1083,Chicken Tung - Món Ăn Hàn Quốc & Trà Sữa - Thủ Dầu Một,"128 Trần Văn Ơn, P. Phú Thọ, Thị xã Thủ Dầu Một, Bình Dương",10:00 - 22:00,0 - 0
1084,Crane Tea - Thích Quảng Đức - Trà Sữa Pha Máy & Trà Trái Cây Tươi,"148 Thích Quảng Đức, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",07:30 - 22:30,0 - 0
1085,Tung Tung - Món Ăn Hàn Quốc & Trà Sữa - Thủ Dầu Một,"128 Trần Văn Ơn, P. Phú Thọ, Thị xã Thủ Dầu Một, Bình Dương",10:00 - 22:00,0 - 0
1086,Cơm Thố Trường An - Số 5 Đường M,"số 5, đường M, KP Nhị Đồng 2, P. Dĩ An, Dĩ An, Bình Dương",09:30 - 20:45,0 - 0
1087,Chuk Express Trà & Cà Phê - Go! Dĩ An,"Tầng Trệt, Go! Dĩ An, Quốc Lộ 1K, P. Đông Hoà, Dĩ An, Bình Dương",08:00 - 21:30,0 - 0
1088,Helios - Tiệm Gà Rán & Ăn Vặt Hàn Quốc,"172/2 Trần Văn Ơn, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",10:15 - 21:00,18.000 - 35.000
1089,TocoToco - Hikari,"Lot S5 Hikari, Đường Lý Thái Tổ, P. Hòa Phú, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 21:45,0 - 0
1090,,,,
1091,DAMU Bánh Nướng Đài Loan - Bánh Mì - Võ Thành Long,"30A Đường Võ Thành Long, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",06:00 - 21:00,0 - 0
1092,Lài Tea - Nguyễn Thị Minh Khai,"710 Nguyễn Thị Minh Khai, P. Dĩ An, Dĩ An, Bình Dương",08:15 - 22:45,0 - 0
1097,,,,
1098,,,,
1099,,,,
1100,,,,
1101,"Halo Quán Mì Cay - Cơm, Chân Gà & Trà Sữa","244/37/8 Khu Phố 5, P. Phú Hoà, Thị xã Thủ Dầu Một, Bình Dương",08:00 - 23:59,12.000 - 50.000
1102,,,,
1103,,,,
1104,Mì Trộn Diệu - Thích Quảng Đức,"66A Thích Quảng Đức, P. Phú Hoà, Thị xã Thủ Dầu Một, Bình Dương",08:15 - 21:00,15.000 - 50.000
1105,Ha BoBa Tea & Cafe - Olong Trà Gạo Rang - Hùng Vương,"11 Hùng Vương, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",08:00 - 22:00,27.000 - 36.000
1106,Bếp Của Lá - Bánh Tráng & Trà,"127/15A Thích Quảng Đức, P. Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",10:00 - 21:50,0 - 0
1107,Si Mơ Tea Delivery - Phú Lợi,"214 Phú Lợi, P. Phú Lợi, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 21:30,0 - 0
1108,,,,
1109,,,,
1110,,,,
1111,Bánh Tráng Trộn Gánh Hàng Rong - Thích Quảng Đức,"277 Thích Quảng Đức, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",10:00 - 22:00,10.000 - 60.000
1112,,,,
1113,,,,
1114,KATINAT - Aeon Bình Dương Canary,"Lô G45, Tầng Trệt, Trung Tâm Thương Mại Aeon - Bình Dương Canary, Số 1 Đại Lộ Bình Dương, Khu Phố Bình Giao, P. Thuận Giao, Thuận An, Bình Dương",10:00 - 21:30,30.000 - 100.000
1115,Hanoi Ngon - Nem Chua Rán Ăn Vặt Chuẩn Hà Nội - Đường 30/4,"84/41/10 Đường 30/4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 22:00,0 - 0
1116,,,,
1117,,,,
1118,,,,
1119,LiuCha Coffee & Tea - Hoàng Văn Thụ,"98 Hoàng Văn Thụ, P. Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",08:00 - 22:30,0 - 0
1120,Mrs. DELI Milk‘n Tea - Trà Sữa & Trà Trái Cây - Đường Liên Huyện,"Hẻm 196 Đường Liên Huyện, Tổ 4, KP. Tân Hiệp, P. Tân Bình, Dĩ An, Bình Dương",10:00 - 13:00 | 16:00 - 21:00,0 - 0
1121,,,,
1122,Trà Sữa Blue - Việt Sing,"Ô 15ADC01 Đường D22, P. An Phú, Thuận An, Bình Dương",09:00 - 22:00,0 - 0
1123,"Ăn Vặt Mẹ Bơ - Bánh Mì Nướng , Bánh Tráng Sốt & Trà Sữa - Khu Dân Cư Thuận Giao","C12/1, Đường Đ1, Khu Dân Cư Thuận Giao, Thuận An, Bình Dương",09:01 - 23:50,23.000 - 45.000
1124,Gà Quay Cơm Lam Bánh Bao Trần Chung 11 - Nguyễn Tri Phương,"410 Nguyễn Tri Phương, P. An Bình, Dĩ An, Bình Dương",09:00 - 22:00,0 - 0
1125,Chân Gà 49K - Nhà Bun,"Số 18 Đường DA1-2, P. Mỹ Phước, Bến Cát, Bình Dương",15:30 - 22:00,0 - 0
1126,A Mập - Ăn Vặt & Mì Xào Cá Viên Chiên - Phan Đình Giót,"12 Phan Đình Giót, P. Đông Hòa, Dĩ An, Bình Dương",00:00 - 23:59,0 - 0
1127,,,,
1128,"Tiệm Ăn Cô Tư - Mì Cay, Bò Né & Ăn Vặt - Chung Cư Becamex Hoà Lợi","Số 1.15 Lô A4, Chung Cư Becamex Hoà Lợi, P. Hòa Phú, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 11:00 | 17:00 - 21:30,0 - 0
1129,The Choice - Nước Ép Trái Cây & Sinh Tố - 116 Đồng Cây Viết,"116 Đồng Cây Viết, P. Phú Mỹ, Thị xã Thủ Dầu Một, Bình Dương",06:30 - 21:00,0 - 0
1130,,,,0 - 0
1131,"Yến Khỏe Là Đẹp - Cháo, Súp & Quà Tặng Tổ Yến Các Loại - Đường Số 10 Hiệp Thành 3","Block E Chung Cư Hiệp Thành 3, P. Hiệp Thành, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 20:30,0 - 0
1132,Korea Food - Món Hàn Quốc - Đường Thống Nhất,"Chung Cư BCons Plaza, Đường Thống Nhất, P. Đông Hòa, Dĩ An, Bình Dương",09:00 - 23:30,0 - 0
1133,,,,
1134,Chân Gà Tré Trộn - Nhà Bun Food - D3,"Số 4 Đường D3, P. Mỹ Phước, Bến Cát, Bình Dương",10:00 - 22:00,0 - 0
1135,,,,
1136,Hủ Tiếu Mực 3B,"89 Thích Quảng Đức, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 12:00 | 16:16 - 19:00,30.000 - 30.000
1137,Tiệm Ăn Vặt Gà Ủ Muối Đồ Quê Thanh Nguyễn,"18/5A13 Đường N15, P. Bình Hòa, Thuận An, Bình Dương",05:00 - 23:59,0 - 0
1138,"Party Trà Sữa - Trà Trái Cây, Sinh Tố & Cà Phê Pha Máy","136, Đường ĐX001, Khu phố 4, P. Phú Mỹ, Thị xã Thủ Dầu Một, Bình Dương",05:00 - 21:30,0 - 0
1139,Pikachu Trà Sữa - Trà Trái Cây & Ăn Vặt,"134 Đường DX01, KP. 4, P. Phú Mỹ, Thị xã Thủ Dầu Một, Bình Dương",05:00 - 21:30,0 - 0
1140,"Trà Sữa Hạt, Sữa Hạt & Nước Ép Trái Cây - Nhỏ Healthy - 110 Đường 30/4","110 Đường 30/4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 21:00,0 - 0
1141,,,,
1142,Bún Đậu Mắm Tôm - Boss Coffee,"32 Phú Lợi, P. Phú Hoà, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 23:30,10.000 - 39.000
1143,,"58 Đường 30 Tháng 4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",06:05 - 22:00,25.000 - 45.000
1144,"Trà Sữa Hạt, Sữa Hạt & Nước Ép - Nhỏ Healthy Lái Thiêu - 79 Cách Mạng Tháng Tám","79 Cách Mạng Tháng Tám, KP.Đông Tư, P.Lái Thiêu, Thuận An, Bình Dương",07:10 - 21:20,0 - 0
1145,Bánh Tráng Trộn Số 39 & Bánh Tráng Phơi Sương - Nguyễn Bình,"294 Nguyễn Bình, P.Phú Lợi, Thị xã Thủ Dầu Một, Bình Dương",11:00 - 23:59,15.000 - 50.000
1146,,,,
1147,Cá Viên Chiên Như Ý - Mì Trộn Indomi - Thuận Giao,"Đường D4, KDC Thuận Giao, P. Thuận Giao, Thuận An, Bình Dương",00:00 - 23:59,0 - 0
1148,Dê Tươi & Cá Nướng An Bình,"160 Đường An Bình, P. An Bình, Dĩ An, Bình Dương",08:00 - 21:00,0 - 0
1149,,,,
1150,,,,
1151,,,,
1152,,,,
1153,,,,
1154,,,,
1155,,,,
1156,Bánh Bột Lọc Huế - Gà Ủ Muối Mai Vy Dĩ An - Chiêu Liêu,"Tổ 32 Chiêu Liêu, P. Tân Đông Hiệp, Dĩ An, Bình Dương",08:00 - 21:30,0 - 0
1157,,,,
1158,Quán Huế - Chè Thái & Trà Sữa - Lê Thị Trung,"113 Đường Lê Thị Trung, Khu Phố 1B, P. An Phú, Thuận An, Bình Dương",10:30 - 22:30,15.000 - 50.000
1159,Gà Ủ Muối An Phú - Lê Thị Trung,"270D/2 Lê Thị Trung, P. An Phú, Thuận An, Bình Dương",16:00 - 22:00,15.000 - 200.000
1160,Súp Cua A Hí - Thủ Khoa Huân,"17/2 Thủ Khoa Huân, Khu Phố Thạnh Hoà B, P. An Thạnh, Thuận An, Bình Dương",05:00 - 21:00,15.000 - 50.000
1161,Bát Trân Quán - Súp Bào Ngư Vi Cá Hải Sâm & Gà Ác Tiềm - Đường N2,"94D/47 Đường N2, Khu Dân Cư Phú Hồng Thịnh 8, P. An Phú, Thuận An, Bình Dương",09:00 - 13:00 | 15:00 - 22:00,0 - 0
1162,Quý Dậu - Bánh Canh Hẹ & Cơm Gà Phú Yên,"29/2 Ngô Gia Tự, P. Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 20:30,25.000 - 30.000
1163,KOKOPOP KOREAN - FOOD,"8/37 Bình Đường 3, P. An Bình, Dĩ An, Bình Dương",00:00 - 02:00 | 09:00 - 23:59,0 - 0
1164,,,,
1165,"ĐẶC SẢN ĐÀ LẠT - Thế Giới Ăn Vặt, Dâu Tây & Mít Sấy - Ngã Tư Đất Thánh","2B/123 Ngã Tư Đất Thánh, Quốc Lộ 13, P. Thuận Giao, Thuận An, Bình Dương",06:15 - 22:00,0 - 0
1166,,,,
1167,Tocotoco Bình Đức 3 - Trà Sữa - Nguyễn Du,"2A/25 Nguyễn Du, Bình Đức 3, P. Bình Hòa, Thuận An, Bình Dương",09:06 - 21:01,0 - 0
1168,Friendship Bakery & Desserts - Đường 30/4,"305 Đường 30 Tháng 4, P. Phú Thọ, Thị xã Thủ Dầu Một, Bình Dương",08:00 - 21:00,0 - 0
1169,,,,
1170,Thư Quỳnh - Coffee & Tea - Nguyễn Tri Phương,"Hẻm 192 Nguyễn Tri Phương, Dĩ An, Bình Dương",00:00 - 23:59,0 - 0
1171,Cháo Dinh Dưỡng Papa Dashi Phú Mỹ - An Mỹ,"107A An Mỹ, P. Phú Mỹ, Thị xã Thủ Dầu Một, Bình Dương",06:00 - 11:30 | 15:00 - 18:30,0 - 0
1172,,,,
1173,,,,
1174,,,,
1175,,,,
1176,Miên - Nước Ép & Trà Trái Cây Tươi,"M5 Đồng Khởi, P. Hòa Phú, Thị xã Thủ Dầu Một, Bình Dương",,0 - 0
1177,"Ăn Vặt Ming Ming - Gà Ủ Muối, Bánh Crepe Sầu Riêng & Trà Sữa","119 Đường D18A-G9, KCN Mỹ Phước 1, P. Thới Hòa, Bến Cát, Bình Dương",00:00 - 23:59,0 - 0
1178,"Bát Trân Quán - Mì Tiềm & Gà Ác, Súp Bào Ngư Vi Cá Đại Bổ","94/25 Đường Nội Bộ, Khu Dân Cư Bình Chuẩn, Khu Phố Bình Phước B, P. Bình Chuẩn, Thuận An, Bình Dương",,0 - 0
1179,,,,
1180,"Sâu Béo - Trà Sữa, Trà Trái Cây & Sinh Tố - Đoàn Thị Kia","165 Đoàn Thị Kia, Dĩ An, Bình Dương",09:00 - 21:30,0 - 0
1181,Trà Sữa Nọng - 699 Cách Mạng Tháng 8,"699 Cách Mạng Tháng 8, P. Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 22:00,5.000 - 29.000
1182,,,,
1183,,,,
1184,Cafe Minh Phúc - Trà Sữa & Nước Ép,"186A Hưng Phước, P. Hưng Định, Thuận An, Bình Dương",08:00 - 22:00,15.000 - 50.000
1185,Tiến Vua Food - Yến Tươi Chưng Sẵn - Đường LT58,"A135A Đường LT58, KP Bình Đức 2, P. Lái Thiêu, Thuận An, Bình Dương",08:00 - 21:30,15.000 - 200.000
1186,Tiến Vua Food - Gà Rán Sốt Hàn Quốc - Đường LT58,"A132D Đường LT58, KP Bình Đức 2, P. Lái Thiêu, Thuận An, Bình Dương",08:00 - 21:30,15.000 - 200.000
1187,Tiến Vua Food - Súp Bào Ngư Vi Cá Hải Sâm & Gà Ác Tiềm - Đường LT58,"A132D Đường LT58, KP Bình Đức 2, P. Lái Thiêu, Thuận An, Bình Dương",08:00 - 21:30,15.000 - 200.000
1188,,,,
1189,Royaltea Premium - TPM Bình Dương,"136 Lê Lợi, P. Hòa Phú, Thị xã Thủ Dầu Một, Bình Dương",,30.000 - 60.000
1190,,,,
1191,GrandPa Coffee And Tea - Nước Giải Khát - KDC Chánh Nghĩa,"55 D8, KDC Chánh Nghĩa, Thị xã Thủ Dầu Một, Bình Dương",07:00 - 22:00,0 - 0
1192,Bánh Tráng Trộn & Mì Trộn - Ăn Vặt Losa Food - Thích Quảng Đức,"Cuối Hẻm 118 Thích Quảng Đức, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",00:00 - 23:59,0 - 0
1193,,,,
1194,Chân Gà Sốt Thái - Ăn Vặt Phú Quý - D12,"73, Đường D12, Khu Chùa Châu Thới, Phường Bình Thắng, Dĩ An, Bình Dương, Dĩ An, Bình Dương",00:00 - 02:00 | 07:00 - 23:59,0 - 0
1195,"TRÀ SỮA SÂU BÉO - Trà Sữa, Trà Trái Cây & Sinh Tố - Bình Hoà 24","Số 21 Đường Bình Hoà 24, Thuận An, Bình Dương",09:30 - 22:30,0 - 0
1196,Coco Dừa Chợ Búng - Dừa Mix & Rau Má Mix,"119N Đường Hưng Định 23, P. Hưng Định, Thuận An, Bình Dương",07:00 - 19:00,18.000 - 35.000
1197,,,,
1198,Bếp Nhà Panasonic - Phú Lợi,"244/37/41 Đường Phú Lợi, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",00:00 - 07:00 | 10:00 - 15:59 | 16:00 - 23:59,0 - 0
1199,Phở Ngọc Mai 6 - Phở - Đường DT 743,"4E Đường DT 743, P. An Phú, Thuận An, Bình Dương",00:00 - 14:00 | 16:54 - 23:54,0 - 0
1200,Cơm Thố Trường Phát - Tân Phước Khánh,"25 Đường DT746, P. Tân Phước Khánh, Tân Uyên, Bình Dương",07:30 - 23:59,0 - 0
1201,Pink P - Trái Cây Tươi Cắt Sẵn & Nước Ép Nguyên Chất,"12 Đường Số 10, KDC Hiệp Thành 3, P. Hiệp Thành, Thị xã Thủ Dầu Một, Bình Dương",09:00 - 21:20,0 - 0
1202,Bún Đậu Phố Cổ Hà Nội - CN Dĩ An,"204 Lý Thường Kiệt, KP. Đông Tân, P. Dĩ An, Dĩ An, Bình Dương",10:00 - 22:00,15.000 - 100.000
1203,,,,
1204,Bánh Mì Que Đà Nẵng & Ăn Vặt - Đường 22/12,"1/53 Đường 22/12, Khu Phố Hoà Lân 2, P. Thuận Giao, Thuận An, Bình Dương",,0 - 0
1205,"Thượng Yến Daily - Yến, Trà & Cà Phê Sạch - Trần Văn Ơn","100 Trần Văn Ơn, Khu 4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",06:15 - 20:30,0 - 0
1206,Xính Tea - Bạch Đằng,"Số 49 Bạch Đằng, P. Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",10:59 - 23:56,0 - 0
1207,,,,
1208,,,,
1209,,,,
1210,A Bảo Bánh Tráng & Trà Sữa - Lê Hồng Phong,"45 Lê Hồng Phong, P. Phú Lợi, Thị xã Thủ Dầu Một, Bình Dương",08:15 - 21:45,0 - 0
1211,Tiệm Mì & Ăn Vặt An An - Mì Xào - Mỹ Phước Tân Vạn,"105/6 Đường Mỹ Phước Tân Vạn, Khu Phố Tân Phú 2, P. Tân Bình, Dĩ An, Bình Dương",00:00 - 23:59,0 - 0
1212,,,09:00 - 21:00,0 - 0
1213,Gà Rán & Trà Sữa - Chân Gà Sốt Thái 24h,"113/37/48 Khu 6 Đường 30 Tháng 4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",00:00 - 23:59,0 - 0
1214,Phố Ăn Vặt - Đường 30/4,"113/37/48 Đường 30/4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",00:00 - 23:59,0 - 0
1215,,,,
1216,HOT Pizza Phô Mai 24h,"113/37/59 Khu Phố 6 Đường 30 Tháng 4, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",00:00 - 23:59,0 - 0
1217,LAM House - Trà Sữa Pha Máy - Tam Hiệp,"69 Lê Quý Đôn, P. Tam Hiệp, Tp. Biên Hòa, Đồng Nai",09:05 - 23:59,0 - 0
1218,Cơm Thố Anh Béo - Tân Biên,"11A/1 Khu Phố 8A, P. Tân Biên, Tp. Biên Hòa, Đồng Nai",08:00 - 14:00 | 16:00 - 21:00,0 - 0
1219,AZ - Trà Sữa & Chè Khúc Bạch - Cách Mạng Tháng 8,"202 Cách Mạng Tháng 8, P. Quyết Thắng, Tp. Biên Hòa, Đồng Nai",08:45 - 22:15,0 - 0
1234,Cơm thố Trường An - Bùi Văn Hòa,"136/1 Bùi Văn Hòa, KP. 3, P. Long Bình Tân, Tp. Biên Hòa, Đồng Nai",09:45 - 21:00,30.000 - 100.000
1235,,,,
